0.01048586140231803,-0.01048586140231803,29,0,28
0.002229265389368814,0.002229265389368814,29,0,27
0.0022196749674574428,0.0022196749674574428,29,0,26
0.008021252744947922,-0.008021252744947922,29,0,25
0.008219914249492068,-0.008219914249492068,29,0,24
0.026633259614622058,0.026633259614622058,29,0,23
0.027270030418432248,-0.027270030418432248,29,0,21
6.774007491100845E-4,-6.774007491100845E-4,29,0,20
8.828473102508876E-4,8.828473102508876E-4,29,0,19
2.93063501513079E-4,-2.93063501513079E-4,29,0,18
0.01182429571779559,0.01182429571779559,29,0,17
0.011834184368734887,0.011834184368734887,29,0,16
0.017774384424342635,0.017774384424342635,29,0,15
0.13908236490059517,-0.13908236490059517,29,0,14
0.0035718396406440533,0.0035718396406440533,29,0,12
0.002910795708742023,-0.002910795708742023,29,0,11
0.02647641460435384,0.02647641460435384,29,0,10
0.006273096264022531,0.006273096264022531,29,0,9
0.004836419002433039,-0.004836419002433039,29,0,8
0.003855730323912473,0.003855730323912473,29,0,7
0.003674509153088112,0.003674509153088112,29,0,6
0.0032272082703399345,0.0032272082703399345,29,0,5
0.13041970437977873,0.13041970437977873,29,0,4
0.04019743112209498,0.04019743112209498,29,0,3
5.573267456948966E-4,5.573267456948966E-4,29,0,2
0.014877197776935774,0.014877197776935774,29,0,1
0.15224532483574446,0.15224532483574446,29,1,28
0.00986365359754124,0.00986365359754124,29,1,27
0.1303668728206068,0.1303668728206068,29,1,26
0.16327472470481139,0.16327472470481139,29,1,25
0.16322600785442457,0.16322600785442457,29,1,24
0.18865120643043015,0.18865120643043015,29,1,23
0.03675285021462196,0.03675285021462196,29,1,21
0.29856892338340446,0.29856892338340446,29,1,20
0.007613372026035741,0.007613372026035741,29,1,19
0.008909410696523836,-0.008909410696523836,29,1,18
0.211590526788001,0.211590526788001,29,1,17
0.21154923106876966,0.21154923106876966,29,1,16
0.13942855994730166,0.13942855994730166,29,1,15
0.05097187591773236,-0.05097187591773236,29,1,14
0.3352091469682212,0.3352091469682212,13,1,12
0.09266171437995699,0.09266171437995699,29,1,11
0.07382466215454006,-0.07382466215454006,29,1,10
0.3285781730236785,0.3285781730236785,13,1,9
0.03725059949573581,0.03725059949573581,29,1,8
0.3343558469727065,0.3343558469727065,13,1,7
0.33500190725838497,0.33500190725838497,13,1,6
0.08682091749344432,-0.08682091749344432,29,1,5
0.047749387587198266,0.047749387587198266,29,1,4
0.00378937638323189,-0.00378937638323189,29,1,3
0.006804731600968181,0.006804731600968181,29,1,2
0.0242954818483353,-0.0242954818483353,29,2,28
0.07874440880573824,0.07874440880573824,29,2,27
0.05460198574421725,0.05460198574421725,29,2,26
0.03436626898665786,0.03436626898665786,29,2,25
0.035843814212987504,0.035843814212987504,29,2,24
0.011047530358067782,0.011047530358067782,29,2,23
0.019879938867598698,0.019879938867598698,29,2,21
0.008587813922499772,0.008587813922499772,29,2,20
0.8030291897977268,0.8030291897977268,22,2,19
0.00896342317817464,-0.00896342317817464,29,2,18
0.07758816217180037,-0.07758816217180037,29,2,17
0.07758818889887781,-0.07758818889887781,29,2,16
0.003990496126961833,0.003990496126961833,29,2,15
0.005757220916567212,-0.005757220916567212,29,2,14
0.05513468301022258,0.05513468301022258,29,2,12
0.02660990710613177,-0.02660990710613177,29,2,11
0.0743596393955293,0.0743596393955293,29,2,10
0.05718012116055049,0.05718012116055049,29,2,9
0.02964675222582087,0.02964675222582087,29,2,8
0.05308227929594193,0.05308227929594193,29,2,7
0.054898150101940206,0.054898150101940206,29,2,6
0.00292286750465275,0.00292286750465275,29,2,5
0.001466757775132902,0.001466757775132902,29,2,4
0.0028664241764087208,-0.0028664241764087208,29,2,3
0.037766102363877924,-0.037766102363877924,29,3,28
0.003835075601877881,-0.003835075601877881,29,3,27
0.024669792585540255,-0.024669792585540255,29,3,26
0.038350477585878735,-0.038350477585878735,29,3,25
0.03861819957480202,-0.03861819957480202,29,3,24
0.009181309563843113,0.009181309563843113,29,3,23
0.03570671394702066,-0.03570671394702066,29,3,21
0.0225520148721795,-0.0225520148721795,29,3,20
0.004683920478928221,-0.004683920478928221,29,3,19
0.020874262924761997,0.020874262924761997,29,3,18
0.015637545480258294,0.015637545480258294,29,3,17
0.01565277734898609,0.01565277734898609,29,3,16
