12,17532.0,46850.0
12,18353.0,9600.0
12,19632.0,7200.0
12,19724.0,6725.0
13,17532.0,25150.0
13,17623.0,34600.0
13,19540.0,9000.0
13,19724.0,7000.0
33,17532.0,49500.0
33,17623.0,34800.0
33,17714.0,10700.0
33,17806.0,26000.0
33,17898.0,136875.0
33,17988.0,60050.0
33,18079.0,194350.0
33,18171.0,202450.0
33,18263.0,170100.0
33,18353.0,258250.0
33,18444.0,380000.0
33,18536.0,481525.0
33,18628.0,739225.0
33,18718.0,798700.0
33,18809.0,791225.0
33,18901.0,1120350.0
33,18993.0,1442900.0
33,19084.0,1747250.0
33,19175.0,2942325.0
33,19267.0,4116250.0
33,19359.0,5653850.0
33,19449.0,6278050.0
33,19540.0,6966150.0
33,19632.0,7811425.0
33,19724.0,9112650.0
33,19814.0,9903200.0
33,19905.0,1.045935E7
33,19997.0,1.40107E7
33,20089.0,1.71544E7
33,20179.0,1.8645075E7
33,20270.0,2.2006475E7
33,20362.0,2.239015E7
11,17532.0,4000.0
11,17623.0,11000.0
11,17806.0,30500.0
11,17898.0,26000.0
11,17988.0,28800.0
11,18079.0,10775.0
11,18171.0,91250.0
11,18263.0,85550.0
11,18353.0,51750.0
11,18444.0,52750.0
11,18536.0,233800.0
11,18628.0,179725.0
11,18718.0,180700.0
11,18809.0,377225.0
11,18901.0,533700.0
11,18993.0,514400.0
11,19084.0,680025.0
11,19175.0,1243025.0
11,19267.0,1927125.0
11,19359.0,2448625.0
11,19449.0,2445225.0
11,19540.0,2490300.0
11,19632.0,4165900.0
11,19724.0,3421125.0
11,19814.0,4010350.0
11,19905.0,4133175.0
11,19997.0,6011650.0
11,20089.0,7190225.0
11,20179.0,7065950.0
11,20270.0,7743925.0
11,20362.0,8981075.0
1,17440.0,45000.0
1,17532.0,28000.0
1,17714.0,7500.0
1,17806.0,78100.0
1,17898.0,74150.0
1,17988.0,74200.0
1,18079.0,145200.0
1,18171.0,131850.0
1,18263.0,270100.0
1,18353.0,299775.0
1,18444.0,350025.0
1,18536.0,514000.0
1,18628.0,495400.0
1,18718.0,757325.0
1,18809.0,723700.0
1,18901.0,1131300.0
1,18993.0,1407650.0
1,19084.0,1645900.0
1,19175.0,2638950.0
1,19267.0,3805300.0
1,19359.0,4182275.0
1,19449.0,4831475.0
1,19540.0,5871150.0
1,19632.0,8233350.0
1,19724.0,9080275.0
1,19814.0,9609350.0
1,19905.0,1.092525E7
1,19997.0,1.3471075E7
1,20089.0,1.508645E7
1,20179.0,1.77097E7
1,20270.0,2.1441425E7
1,20362.0,2.228315E7
9,17348.0,71250.0
9,17440.0,188950.0
9,17532.0,366150.0
9,17623.0,120775.0
9,17714.0,65800.0
9,17806.0,296100.0
9,17898.0,446600.0
9,17988.0,663050.0
9,18079.0,986625.0
9,18171.0,1139500.0
9,18263.0,1542425.0
9,18353.0,2014825.0
9,18444.0,2311800.0
9,18536.0,2320750.0
9,18628.0,2839275.0
9,18718.0,4275475.0
9,18809.0,4930000.0
9,18901.0,6295875.0
9,18993.0,8295925.0
9,19084.0,9825425.0
9,19175.0,1.5090725E7
9,19267.0,1.6769275E7
9,19359.0,2.0447175E7
9,19449.0,2.706145E7
9,19540.0,3.2470975E7
9,19632.0,3.9384675E7
9,19724.0,4.0190025E7
9,19814.0,4.704445E7
9,19905.0,5.4880375E7
9,19997.0,6.99496E7
9,20089.0,7.9373025E7
9,20179.0,9.5704475E7
9,20270.0,1.090035E8
9,20362.0,1.20458E8
4,17348.0,4000.0
4,17440.0,38225.0
4,17532.0,1228150.0
4,17623.0,441450.0
4,17714.0,209300.0
4,17806.0,1199625.0
4,17898.0,1308575.0
4,17988.0,1608575.0
4,18079.0,2183400.0
4,18171.0,3415025.0
4,18263.0,3741025.0
4,18353.0,6245600.0
4,18444.0,5716475.0
4,18536.0,6697200.0
4,18628.0,8205225.0
4,18718.0,1.0107E7
4,18809.0,1.2484675E7
4,18901.0,1.540655E7
4,18993.0,2.005895E7
4,19084.0,2.36015E7
4,19175.0,3.3784875E7
4,19267.0,4.5000075E7
4,19359.0,6.0302225E7
4,19449.0,6.6805225E7
4,19540.0,8.5840175E7
4,19632.0,9.1589675E7
4,19724.0,9.8625625E7
4,19814.0,1.08212675E8
4,19905.0,1.16460825E8
4,19997.0,1.4883405E8
4,20089.0,1.779386E8
4,20179.0,1.89333325E8
4,20270.0,2.328373E8
4,20362.0,2.528768E8
34,17348.0,151725.0
34,17440.0,336375.0
34,17532.0,641450.0
34,17623.0,157400.0
34,17714.0,135750.0
34,17806.0,284950.0
34,17898.0,729850.0
34,17988.0,657850.0
34,18079.0,1121850.0
34,18171.0,1996100.0
34,18263.0,2313175.0
34,18353.0,2807875.0
34,18444.0,3690425.0
34,18536.0,3914475.0
34,18628.0,4653725.0
34,18718.0,5030025.0
34,18809.0,6363850.0
34,18901.0,7898025.0
34,18993.0,1.1256225E7
34,19084.0,1.41984E7
34,19175.0,2.02171E7
34,19267.0,2.2758825E7
34,19359.0,2.734265E7
34,19449.0,3.431825E7
34,19540.0,4.4659075E7
34,19632.0,4.893555E7
34,19724.0,5.4818125E7
34,19814.0,6.70252E7
34,19905.0,6.91827E7
34,19997.0,9.004985E7
34,20089.0,9.518305E7
34,20179.0,1.0949365E8
34,20270.0,1.33042875E8
34,20362.0,1.4707655E8
44,17440.0,22525.0
44,17532.0,71875.0
44,17623.0,30000.0
44,17714.0,11200.0
44,17806.0,50000.0
44,17898.0,56100.0
44,17988.0,49650.0
44,18079.0,43550.0
44,18171.0,126600.0
44,18263.0,70250.0
44,18353.0,162500.0
44,18444.0,252825.0
44,18536.0,281725.0
44,18628.0,293150.0
44,18718.0,289775.0
44,18809.0,333225.0
44,18901.0,776125.0
44,18993.0,760825.0
44,19084.0,1064800.0
44,19175.0,1340150.0
44,19267.0,1785675.0
44,19359.0,3085475.0
44,19449.0,3018100.0
44,19540.0,4425900.0
44,19632.0,5274875.0
44,19724.0,5295175.0
44,19814.0,5238800.0
44,19905.0,6014925.0
44,19997.0,7543225.0
44,20089.0,8707575.0
44,20179.0,9632175.0
44,20270.0,1.0138975E7
44,20362.0,1.2636025E7
31,17348.0,11000.0
31,17440.0,96000.0
31,17532.0,357775.0
31,17623.0,117400.0
31,17714.0,61200.0
31,17806.0,184450.0
31,17898.0,368350.0
31,17988.0,399700.0
31,18079.0,582100.0
31,18171.0,856475.0
31,18263.0,1097500.0
31,18353.0,1570600.0
31,18444.0,1781625.0
31,18536.0,1698300.0
31,18628.0,2437225.0
31,18718.0,2916000.0
31,18809.0,3303950.0
31,18901.0,4087400.0
31,18993.0,4389350.0
31,19084.0,5727050.0
31,19175.0,8264500.0
31,19267.0,1.042025E7
31,19359.0,1.2222875E7
31,19449.0,1.694575E7
31,19540.0,2.19894E7
31,19632.0,2.5537775E7
31,19724.0,2.67811E7
31,19814.0,3.2036575E7
31,19905.0,3.348105E7
31,19997.0,4.2033475E7
31,20089.0,4.61207E7
31,20179.0,5.5046125E7
31,20270.0,6.3680525E7
31,20362.0,6.9796225E7
32,17348.0,7000.0
32,17440.0,20000.0
32,17532.0,39975.0
32,17714.0,16500.0
32,17806.0,19200.0
32,17898.0,28125.0
32,17988.0,35600.0
32,18079.0,150700.0
32,18171.0,46650.0
32,18263.0,71800.0
32,18353.0,222500.0
32,18444.0,191500.0
32,18536.0,159400.0
32,18628.0,107000.0
32,18718.0,315525.0
32,18809.0,321900.0
32,18901.0,219175.0
32,18993.0,681775.0
32,19084.0,554550.0
32,19175.0,1053150.0
32,19267.0,1675475.0
32,19359.0,2332700.0
32,19449.0,2233950.0
32,19540.0,2588675.0
32,19632.0,3896275.0
32,19724.0,4924500.0
32,19814.0,3802500.0
32,19905.0,4899875.0
32,19997.0,6343975.0
32,20089.0,7110475.0
32,20179.0,7225875.0
32,20270.0,9527050.0
32,20362.0,1.0179725E7
45,17348.0,32075.0
45,17440.0,95650.0
45,17532.0,223175.0
45,17623.0,93450.0
45,17714.0,38500.0
45,17806.0,199575.0
45,17898.0,152550.0
45,17988.0,399000.0
45,18079.0,411000.0
45,18171.0,795525.0
45,18263.0,856650.0
45,18353.0,1109425.0
45,18444.0,1281550.0
45,18536.0,1409175.0
45,18628.0,1442325.0
45,18718.0,2485900.0
45,18809.0,1743550.0
45,18901.0,3377925.0
45,18993.0,3742750.0
45,19084.0,4846175.0
45,19175.0,6087400.0
45,19267.0,8838050.0
45,19359.0,1.1651025E7
45,19449.0,1.3675125E7
45,19540.0,1.668595E7
45,19632.0,2.12061E7
45,19724.0,2.18213E7
45,19814.0,2.594675E7
45,19905.0,2.4362725E7
45,19997.0,3.37627E7
45,20089.0,3.7653475E7
45,20179.0,4.37405E7
45,20270.0,4.935085E7
45,20362.0,5.5376425E7
24,17440.0,26425.0
24,17532.0,81150.0
24,17623.0,21675.0
24,17806.0,27200.0
24,17898.0,117875.0
24,17988.0,128550.0
24,18079.0,148500.0
24,18171.0,166850.0
24,18263.0,314200.0
24,18353.0,460050.0
24,18444.0,709700.0
24,18536.0,696775.0
24,18628.0,799475.0
24,18718.0,986325.0
24,18809.0,1232975.0
24,18901.0,1434400.0
24,18993.0,1618775.0
24,19084.0,1726500.0
24,19175.0,3380525.0
24,19267.0,4352600.0
24,19359.0,5759375.0
24,19449.0,6591275.0
24,19540.0,7532800.0
24,19632.0,9993625.0
24,19724.0,1.0804675E7
24,19814.0,1.26925E7
24,19905.0,1.3897725E7
24,19997.0,1.5915175E7
24,20089.0,1.99054E7
24,20179.0,2.1708375E7
24,20270.0,2.5104575E7
24,20362.0,3.012765E7
18,17440.0,10825.0
18,17532.0,40700.0
18,17623.0,10500.0
18,17714.0,14500.0
18,17806.0,31450.0
18,17898.0,65725.0
18,17988.0,75100.0
18,18079.0,143800.0
18,18171.0,136000.0
18,18263.0,126700.0
18,18353.0,228075.0
18,18444.0,386750.0
18,18536.0,441950.0
18,18628.0,384350.0
18,18718.0,791775.0
18,18809.0,836500.0
18,18901.0,852650.0
18,18993.0,1428325.0
18,19084.0,1810150.0
18,19175.0,2612050.0
18,19267.0,3165050.0
18,19359.0,4056950.0
18,19449.0,5092925.0
18,19540.0,6776325.0
18,19632.0,7477150.0
18,19724.0,8176525.0
18,19814.0,9024925.0
18,19905.0,1.06821E7
18,19997.0,1.134635E7
18,20089.0,1.5119525E7
18,20179.0,1.77752E7
18,20270.0,2.1303975E7
18,20362.0,2.026025E7
27,17348.0,20625.0
27,17440.0,85250.0
27,17532.0,166175.0
27,17623.0,66075.0
27,17714.0,19300.0
27,18536.0,935925.0
27,18628.0,1696300.0
27,18718.0,1500275.0
27,18809.0,2391925.0
27,18901.0,2153975.0
27,18993.0,3121450.0
27,19084.0,3947400.0
27,19175.0,5593875.0
27,19267.0,7776700.0
27,19359.0,9443100.0
27,19449.0,1.256305E7
27,19540.0,1.40714E7
27,19632.0,1.754675E7
27,19724.0,1.825825E7
27,19814.0,2.0671025E7
27,19905.0,2.2846475E7
27,19997.0,2.9347525E7
27,20089.0,3.67191E7
27,20179.0,4.1939775E7
27,20270.0,4.582845E7
27,20362.0,4.9414025E7
20,17348.0,13000.0
20,17440.0,60250.0
20,17532.0,194550.0
20,17623.0,28000.0
20,17714.0,41900.0
20,17806.0,89300.0
20,17898.0,145000.0
20,17988.0,283825.0
20,18079.0,301975.0
20,18171.0,518900.0
20,18263.0,585275.0
20,18353.0,885450.0
20,18444.0,1171525.0
20,18536.0,931625.0
20,18628.0,1109125.0
20,18718.0,1806425.0
20,18809.0,1915525.0
20,18901.0,2042350.0
20,18993.0,2583100.0
20,19084.0,3283925.0
20,19175.0,4495025.0
20,19267.0,6394950.0
20,19359.0,8385650.0
20,19449.0,1.03042E7
20,19540.0,1.3984725E7
20,19632.0,1.4328125E7
20,19724.0,1.6215825E7
20,19814.0,1.9762225E7
20,19905.0,2.2026425E7
20,19997.0,2.56311E7
20,20089.0,3.059855E7
20,20179.0,3.528645E7
20,20270.0,4.1154925E7
20,20362.0,4.5913525E7
36,17532.0,11000.0
36,17623.0,20000.0
36,17806.0,44800.0
36,17898.0,28550.0
36,17988.0,75600.0
36,18079.0,82700.0
36,18171.0,137350.0
36,18263.0,121525.0
36,18353.0,184650.0
36,18444.0,286125.0
36,18536.0,237950.0
36,18628.0,281900.0
36,18718.0,575025.0
36,18809.0,606825.0
36,18901.0,694200.0
36,18993.0,849075.0
36,19084.0,942500.0
36,19175.0,1706025.0
36,19267.0,2165375.0
36,19359.0,3024150.0
36,19449.0,3930725.0
36,19540.0,4262500.0
36,19632.0,6468975.0
36,19724.0,6317275.0
36,19814.0,7120850.0
36,19905.0,7722375.0
36,19997.0,9053525.0
36,20089.0,1.1910225E7
36,20179.0,1.3385425E7
36,20270.0,1.553755E7
36,20362.0,1.7206925E7
3,17348.0,5000.0
3,17440.0,41000.0
3,17532.0,134700.0
3,17623.0,87750.0
3,17714.0,33900.0
3,17806.0,109700.0
3,17898.0,234125.0
3,17988.0,207050.0
3,18079.0,342400.0
3,18171.0,336950.0
3,18263.0,359850.0
3,18353.0,596350.0
3,18444.0,657300.0
3,18536.0,912200.0
3,18628.0,1021800.0
3,18718.0,1050525.0
3,18809.0,1602475.0
3,18901.0,1898725.0
3,18993.0,2106050.0
3,19084.0,2973025.0
3,19175.0,4615050.0
3,19267.0,5089600.0
3,19359.0,7678800.0
3,19449.0,9885475.0
3,19540.0,1.2425075E7
3,19632.0,1.3168025E7
3,19724.0,1.504945E7
3,19814.0,1.693365E7
